,median_income,housing_median_age,total_rooms,ocean_INLAND,ocean_ISLAND,ocean_NEAR BAY,ocean_NEAR OCEAN
18852,3.5774,14.0,2591.0,1.0,0.0,0.0,0.0
18853,4.2566,16.0,1735.0,0.0,0.0,0.0,0.0
18854,3.5664,19.0,1469.0,0.0,0.0,0.0,1.0
18855,4.1301,52.0,2569.0,0.0,0.0,0.0,1.0
18856,2.3125,15.0,4221.0,1.0,0.0,0.0,0.0
18857,2.0182,36.0,1205.0,1.0,0.0,0.0,0.0
18858,3.9745,36.0,3583.0,0.0,0.0,0.0,1.0
18859,12.2092,20.0,2819.0,0.0,0.0,0.0,0.0
18860,6.8753,26.0,3298.0,0.0,0.0,0.0,0.0
18861,3.9583,19.0,6755.0,0.0,0.0,0.0,0.0
18862,2.364,21.0,2423.0,0.0,0.0,1.0,0.0
18863,1.9441,18.0,1297.0,1.0,0.0,0.0,0.0
18864,4.5,17.0,1299.0,0.0,0.0,0.0,0.0
18865,5.2321,46.0,10088.0,0.0,0.0,0.0,0.0
18866,1.9766,19.0,2888.0,1.0,0.0,0.0,0.0
18867,4.3529,38.0,3779.0,0.0,0.0,0.0,1.0
18868,6.4978,27.0,4985.0,0.0,0.0,1.0,0.0
18869,3.8864,29.0,2064.0,0.0,0.0,0.0,0.0
18870,1.7868,25.0,1709.0,1.0,0.0,0.0,0.0
18871,1.9034,48.0,3136.0,1.0,0.0,0.0,0.0
18872,2.4207,26.0,2298.0,0.0,0.0,0.0,1.0
18873,2.0,15.0,1879.0,1.0,0.0,0.0,0.0
18874,1.3333,30.0,540.0,1.0,0.0,0.0,0.0
18875,6.2233,17.0,9419.0,1.0,0.0,0.0,0.0
18876,2.767,42.0,1809.0,0.0,0.0,0.0,0.0
18877,2.1991,47.0,886.0,1.0,0.0,0.0,0.0
18878,6.907,16.0,3103.0,0.0,0.0,0.0,0.0
18879,3.0967,35.0,1403.0,0.0,0.0,0.0,0.0
18880,1.5054,13.0,1632.0,0.0,0.0,0.0,0.0
18881,6.6122,4.0,16704.0,0.0,0.0,0.0,1.0
18882,1.7059,26.0,2481.0,1.0,0.0,0.0,0.0
18883,2.1071,15.0,652.0,1.0,0.0,0.0,0.0
18884,2.1471,33.0,854.0,0.0,0.0,0.0,0.0
18885,5.2838,36.0,1180.0,0.0,0.0,1.0,0.0
18886,3.4698,38.0,1495.0,0.0,0.0,0.0,0.0
18887,0.6991,26.0,2645.0,1.0,0.0,0.0,0.0
18888,4.3333,43.0,1432.0,0.0,0.0,0.0,0.0
18889,3.1713,42.0,2326.0,0.0,0.0,0.0,0.0
18890,2.7022,37.0,2344.0,0.0,0.0,0.0,0.0
18891,1.975,24.0,1617.0,1.0,0.0,0.0,0.0
18892,5.5702,19.0,4328.0,0.0,0.0,0.0,0.0
18893,4.2917,6.0,1265.0,1.0,0.0,0.0,0.0
18894,3.212,31.0,2478.0,1.0,0.0,0.0,0.0
18895,6.623,30.0,1758.0,0.0,0.0,0.0,0.0
18896,1.875,18.0,1187.0,1.0,0.0,0.0,0.0
18897,2.7909,26.0,5416.0,0.0,0.0,1.0,0.0
18898,4.2891,13.0,2032.0,1.0,0.0,0.0,0.0
18899,3.125,35.0,1145.0,0.0,0.0,0.0,0.0
18900,4.0185,22.0,3310.0,0.0,0.0,0.0,0.0
18901,2.398,18.0,2525.0,1.0,0.0,0.0,0.0
18902,5.7934,27.0,3589.0,0.0,0.0,0.0,0.0
18903,6.1509,20.0,2110.0,0.0,0.0,0.0,1.0
18904,2.0536,44.0,603.0,0.0,0.0,0.0,0.0
18905,4.0484,15.0,3207.0,0.0,0.0,0.0,0.0
18906,3.5652,27.0,2462.0,0.0,0.0,0.0,0.0
18907,1.9872,48.0,1766.0,0.0,0.0,0.0,1.0
18908,1.4886,52.0,248.0,0.0,0.0,1.0,0.0
18909,5.6864,21.0,2764.0,1.0,0.0,0.0,0.0
18910,3.625,52.0,902.0,0.0,0.0,1.0,0.0
18911,3.0122,16.0,4112.0,1.0,0.0,0.0,0.0
18912,2.8456,40.0,1797.0,0.0,0.0,1.0,0.0
18913,4.4886,34.0,1748.0,0.0,0.0,0.0,1.0
18914,2.8603,52.0,1070.0,0.0,0.0,1.0,0.0
18915,2.4234,32.0,3068.0,1.0,0.0,0.0,0.0
18916,5.8096,52.0,1382.0,0.0,0.0,1.0,0.0
18917,3.2123,17.0,3507.0,1.0,0.0,0.0,0.0
18918,4.4085,52.0,5604.0,0.0,0.0,1.0,0.0
18919,2.5208,41.0,1359.0,1.0,0.0,0.0,0.0
18920,5.6062,26.0,2762.0,0.0,0.0,0.0,0.0
18921,2.9744,43.0,1906.0,1.0,0.0,0.0,0.0
18922,2.9344,36.0,2101.0,0.0,0.0,0.0,0.0
18923,1.5464,17.0,2079.0,1.0,0.0,0.0,0.0
18924,5.5184,25.0,2786.0,0.0,0.0,0.0,1.0
18925,2.1116,25.0,3002.0,1.0,0.0,0.0,0.0
18926,2.8919,52.0,4061.0,0.0,0.0,0.0,0.0
18927,4.263,31.0,3207.0,1.0,0.0,0.0,0.0
18928,2.0625,19.0,2476.0,1.0,0.0,0.0,0.0
18929,3.7083,31.0,3007.0,0.0,0.0,0.0,0.0
18930,3.75,38.0,1183.0,0.0,0.0,1.0,0.0
18931,2.8462,36.0,2019.0,1.0,0.0,0.0,0.0
18932,3.7449,6.0,12197.0,1.0,0.0,0.0,0.0
18933,8.2653,4.0,8974.0,0.0,0.0,0.0,0.0
18934,4.2061,16.0,1105.0,0.0,0.0,0.0,0.0
18935,8.6675,9.0,957.0,0.0,0.0,0.0,0.0
18936,1.4103,41.0,835.0,0.0,0.0,0.0,0.0
18937,5.2329,33.0,2874.0,1.0,0.0,0.0,0.0
18938,3.9063,32.0,1578.0,0.0,0.0,1.0,0.0
18939,5.6975,48.0,2122.0,0.0,0.0,0.0,0.0
18940,6.7836,18.0,3574.0,0.0,0.0,0.0,0.0
18941,5.2336,34.0,1851.0,0.0,0.0,0.0,0.0
18942,7.3669,16.0,5895.0,0.0,0.0,0.0,1.0
18943,5.0111,16.0,9446.0,0.0,0.0,0.0,0.0
18944,3.9375,30.0,2992.0,0.0,0.0,0.0,1.0
18945,10.7958,25.0,4460.0,0.0,0.0,0.0,0.0
18946,2.9624,16.0,7963.0,0.0,0.0,0.0,0.0
18947,4.8854,17.0,5509.0,0.0,0.0,0.0,0.0
18948,2.6392,21.0,3509.0,1.0,0.0,0.0,0.0
18949,2.6959,21.0,2713.0,0.0,0.0,0.0,0.0
18950,2.1461,11.0,5112.0,1.0,0.0,0.0,0.0
18951,5.2528,25.0,3075.0,0.0,0.0,0.0,0.0
18952,3.4844,23.0,1127.0,1.0,0.0,0.0,0.0
18953,5.2131,5.0,6971.0,0.0,0.0,0.0,0.0
18954,5.152,35.0,897.0,0.0,0.0,0.0,0.0
18955,3.5414,22.0,13133.0,0.0,0.0,0.0,0.0
18956,3.2417,36.0,1271.0,0.0,0.0,0.0,0.0
18957,2.8438,32.0,1067.0,0.0,0.0,0.0,0.0
18958,3.6667,50.0,2912.0,0.0,0.0,1.0,0.0
18959,2.9571,18.0,3821.0,0.0,0.0,0.0,0.0
18960,5.5956,4.0,5846.0,0.0,0.0,0.0,1.0
18961,6.8112,25.0,7105.0,0.0,0.0,0.0,0.0
18962,2.8417,45.0,3032.0,1.0,0.0,0.0,0.0
18963,5.9934,2.0,2682.0,1.0,0.0,0.0,0.0
18964,4.7547,14.0,11635.0,1.0,0.0,0.0,0.0
18965,2.7059,19.0,1248.0,0.0,0.0,0.0,0.0
18966,2.9,19.0,2325.0,1.0,0.0,0.0,0.0
18967,3.5341,25.0,2321.0,0.0,0.0,0.0,1.0
18968,6.8643,25.0,2762.0,0.0,0.0,0.0,0.0
18969,7.5057,18.0,3628.0,0.0,0.0,0.0,0.0
18970,5.8151,6.0,4405.0,0.0,0.0,0.0,0.0
18971,1.9718,32.0,2167.0,1.0,0.0,0.0,0.0
18972,4.5089,32.0,2094.0,0.0,0.0,0.0,0.0
18973,3.375,10.0,2163.0,1.0,0.0,0.0,0.0
18974,0.7526,5.0,761.0,1.0,0.0,0.0,0.0
18975,1.8438,52.0,1802.0,0.0,0.0,0.0,0.0
18976,2.734,26.0,4263.0,0.0,0.0,0.0,0.0
18977,2.6364,22.0,2052.0,0.0,0.0,0.0,0.0
18978,3.7361,19.0,1621.0,0.0,0.0,0.0,0.0
18979,3.7464,29.0,2370.0,1.0,0.0,0.0,0.0
18980,3.087,46.0,2062.0,0.0,0.0,0.0,1.0
18981,4.1179,4.0,6125.0,1.0,0.0,0.0,0.0
18982,2.5395,25.0,1859.0,1.0,0.0,0.0,0.0
18983,2.0471,16.0,5407.0,1.0,0.0,0.0,0.0
18984,4.3281,52.0,974.0,0.0,0.0,0.0,1.0
18985,3.1812,22.0,765.0,0.0,0.0,0.0,0.0
18986,1.965,23.0,1654.0,1.0,0.0,0.0,0.0
18987,3.1551,27.0,3760.0,0.0,0.0,0.0,0.0
18988,5.3903,29.0,3058.0,0.0,0.0,0.0,0.0
18989,3.3715,52.0,2170.0,0.0,0.0,1.0,0.0
18990,3.9818,19.0,5015.0,0.0,0.0,0.0,0.0
18991,1.6618,19.0,2282.0,1.0,0.0,0.0,0.0
18992,2.5804,43.0,2131.0,0.0,0.0,0.0,1.0
18993,4.0625,38.0,2036.0,0.0,0.0,0.0,0.0
18994,2.5313,38.0,870.0,0.0,0.0,0.0,0.0
18995,2.875,42.0,2532.0,0.0,0.0,0.0,0.0
18996,4.6366,40.0,2709.0,0.0,0.0,0.0,1.0
18997,8.2374,30.0,3652.0,0.0,0.0,0.0,1.0
18998,4.2099,21.0,2394.0,1.0,0.0,0.0,0.0
18999,4.3438,42.0,413.0,0.0,0.0,0.0,0.0
19000,2.7813,10.0,2106.0,1.0,0.0,0.0,0.0
19001,3.375,9.0,13288.0,0.0,0.0,0.0,0.0
19002,3.5,24.0,806.0,1.0,0.0,0.0,0.0
19003,3.1711,44.0,2388.0,0.0,0.0,0.0,1.0
19004,2.3125,38.0,2169.0,0.0,0.0,0.0,0.0
19005,2.3798,32.0,2837.0,1.0,0.0,0.0,0.0
19006,3.9567,52.0,2711.0,0.0,0.0,1.0,0.0
19007,4.4,25.0,1005.0,1.0,0.0,0.0,0.0
19008,15.0001,52.0,3000.0,0.0,0.0,0.0,0.0
19009,1.8355,29.0,1243.0,1.0,0.0,0.0,0.0
19010,4.275,49.0,3273.0,0.0,0.0,0.0,0.0
19011,4.2042,20.0,6992.0,0.0,0.0,1.0,0.0
19012,5.305,5.0,7748.0,0.0,0.0,0.0,0.0
19013,3.0208,44.0,1730.0,1.0,0.0,0.0,0.0
19014,4.8571,28.0,254.0,1.0,0.0,0.0,0.0
19015,4.8929,36.0,1265.0,0.0,0.0,0.0,0.0
19016,5.0286,30.0,1979.0,0.0,0.0,0.0,0.0
19017,8.0158,13.0,2173.0,0.0,0.0,0.0,0.0
19018,2.1838,18.0,945.0,1.0,0.0,0.0,0.0
19019,1.625,20.0,1798.0,1.0,0.0,0.0,0.0
19020,6.0621,20.0,2403.0,0.0,0.0,0.0,1.0
19021,3.6591,52.0,1475.0,1.0,0.0,0.0,0.0
19022,2.0192,18.0,2603.0,1.0,0.0,0.0,0.0
19023,6.0571,17.0,4575.0,0.0,0.0,0.0,0.0
19024,1.6023,32.0,1280.0,0.0,0.0,0.0,1.0
19025,5.121,25.0,3223.0,0.0,0.0,0.0,0.0
19026,3.5652,16.0,1548.0,1.0,0.0,0.0,0.0
19027,4.0,26.0,2156.0,0.0,0.0,0.0,0.0
19028,3.75,19.0,1749.0,0.0,0.0,0.0,0.0
19029,2.3625,42.0,1413.0,0.0,0.0,1.0,0.0
19030,4.7717,19.0,2121.0,0.0,0.0,0.0,0.0
19031,2.2138,47.0,1765.0,0.0,0.0,0.0,1.0
19032,4.5795,43.0,1408.0,0.0,0.0,0.0,0.0
19033,7.1576,52.0,1500.0,0.0,0.0,0.0,0.0
19034,2.5643,32.0,2916.0,1.0,0.0,0.0,0.0
19035,4.4861,47.0,1586.0,0.0,0.0,0.0,0.0
19036,6.603,32.0,2612.0,0.0,0.0,0.0,0.0
19037,6.2579,10.0,8299.0,0.0,0.0,1.0,0.0
19038,2.6973,31.0,3473.0,0.0,0.0,0.0,0.0
19039,1.2411,52.0,888.0,1.0,0.0,0.0,0.0
19040,3.25,20.0,812.0,0.0,0.0,0.0,0.0
19041,4.15,52.0,3410.0,0.0,0.0,0.0,0.0
19042,3.6207,27.0,4312.0,0.0,0.0,0.0,0.0
19043,2.7857,11.0,2285.0,1.0,0.0,0.0,0.0
19044,7.316,13.0,3742.0,0.0,0.0,0.0,0.0
19045,1.5611,29.0,1745.0,1.0,0.0,0.0,0.0
19046,4.8419,15.0,4138.0,0.0,0.0,0.0,0.0
19047,6.48,44.0,2146.0,0.0,0.0,0.0,0.0
19048,2.2946,18.0,2251.0,0.0,0.0,0.0,0.0
19049,2.3769,36.0,2238.0,0.0,0.0,1.0,0.0
19050,3.0812,38.0,2254.0,0.0,0.0,1.0,0.0
19051,3.3261,16.0,4507.0,1.0,0.0,0.0,0.0
19052,1.9837,37.0,1704.0,1.0,0.0,0.0,0.0
19053,7.7197,4.0,80.0,1.0,0.0,0.0,0.0
19054,3.65,29.0,1232.0,0.0,0.0,0.0,0.0
19055,7.8193,33.0,1975.0,0.0,0.0,0.0,0.0
19056,3.9167,52.0,2530.0,0.0,0.0,0.0,0.0
19057,2.875,46.0,11.0,0.0,0.0,0.0,0.0
19058,3.0357,23.0,1426.0,1.0,0.0,0.0,0.0
19059,3.3625,19.0,1791.0,1.0,0.0,0.0,0.0
19060,3.7279,36.0,1084.0,0.0,0.0,0.0,0.0
19061,1.6156,34.0,2074.0,0.0,0.0,0.0,0.0
19062,3.3214,33.0,937.0,0.0,0.0,0.0,0.0
19063,1.9205,40.0,1146.0,0.0,0.0,0.0,0.0
19064,3.6287,4.0,16289.0,0.0,0.0,0.0,1.0
19065,3.0221,28.0,3386.0,0.0,0.0,0.0,0.0
19066,1.9784,37.0,2185.0,1.0,0.0,0.0,0.0
19067,2.2,20.0,908.0,1.0,0.0,0.0,0.0
19068,2.9821,45.0,121.0,0.0,0.0,0.0,0.0
19069,3.3214,25.0,1688.0,1.0,0.0,0.0,0.0
19070,2.2222,34.0,1900.0,1.0,0.0,0.0,0.0
19071,4.6989,14.0,2655.0,1.0,0.0,0.0,0.0
19072,6.0663,30.0,6540.0,0.0,0.0,0.0,0.0
19073,3.6354,17.0,3403.0,1.0,0.0,0.0,0.0
19074,3.7527,38.0,2664.0,0.0,0.0,0.0,0.0
19075,4.6053,30.0,5089.0,0.0,0.0,1.0,0.0
19076,3.4643,36.0,666.0,0.0,0.0,1.0,0.0
19077,2.7125,35.0,1053.0,0.0,0.0,0.0,1.0
19078,3.35,18.0,4026.0,1.0,0.0,0.0,0.0
19079,7.375,21.0,1959.0,0.0,0.0,0.0,0.0
19080,6.9399,18.0,3821.0,0.0,0.0,0.0,0.0
19081,1.9722,28.0,651.0,0.0,0.0,0.0,0.0
19082,4.5125,35.0,1668.0,0.0,0.0,0.0,0.0
19083,6.2177,16.0,4065.0,0.0,0.0,0.0,0.0
19084,6.1274,11.0,1080.0,0.0,0.0,0.0,0.0
19085,6.6277,35.0,1666.0,0.0,0.0,0.0,0.0
19086,4.4474,25.0,2239.0,0.0,0.0,1.0,0.0
19087,2.2141,25.0,2888.0,1.0,0.0,0.0,0.0
19088,2.6354,40.0,979.0,0.0,0.0,0.0,0.0
19089,3.1833,20.0,1102.0,0.0,0.0,0.0,1.0
19090,5.5551,9.0,3811.0,1.0,0.0,0.0,0.0
19091,5.0385,27.0,2427.0,0.0,0.0,0.0,0.0
19092,1.6389,37.0,1232.0,0.0,0.0,0.0,1.0
19093,3.3567,8.0,1959.0,1.0,0.0,0.0,0.0
19094,2.9576,16.0,2056.0,0.0,0.0,0.0,1.0
19095,3.7609,6.0,3157.0,0.0,0.0,0.0,0.0
19096,3.2889,32.0,4474.0,1.0,0.0,0.0,0.0
19097,1.5823,18.0,5584.0,1.0,0.0,0.0,0.0
19098,4.3083,33.0,2534.0,0.0,0.0,1.0,0.0
19099,5.0747,35.0,984.0,0.0,0.0,0.0,0.0
19100,3.15,35.0,796.0,1.0,0.0,0.0,0.0
19101,2.1549,22.0,4249.0,1.0,0.0,0.0,0.0
19102,3.5214,15.0,2748.0,0.0,0.0,0.0,1.0
19103,2.0745,35.0,3057.0,0.0,0.0,0.0,0.0
19104,3.2188,38.0,1549.0,0.0,0.0,0.0,1.0
19105,2.0734,21.0,2350.0,0.0,0.0,0.0,1.0
19106,7.5177,5.0,6678.0,0.0,0.0,0.0,0.0
19107,0.957,52.0,661.0,0.0,0.0,0.0,1.0
19108,2.5978,52.0,302.0,0.0,0.0,0.0,0.0
19109,2.375,41.0,1545.0,0.0,0.0,0.0,1.0
19110,1.6467,34.0,1040.0,0.0,0.0,0.0,0.0
19111,2.0819,10.0,2143.0,0.0,0.0,0.0,1.0
19112,3.8825,10.0,2974.0,1.0,0.0,0.0,0.0
19113,12.0933,10.0,1325.0,0.0,0.0,1.0,0.0
19114,5.8632,52.0,2066.0,0.0,0.0,0.0,0.0
19115,2.0549,52.0,1625.0,1.0,0.0,0.0,0.0
19116,3.1523,14.0,1954.0,1.0,0.0,0.0,0.0
19117,3.4492,34.0,1991.0,1.0,0.0,0.0,0.0
19118,4.0357,44.0,1527.0,0.0,0.0,0.0,0.0
19119,2.151,16.0,883.0,0.0,0.0,1.0,0.0
19120,5.6787,52.0,3797.0,0.0,0.0,1.0,0.0
19121,4.1455,37.0,3781.0,0.0,0.0,0.0,0.0
19122,3.9227,33.0,3659.0,1.0,0.0,0.0,0.0
19123,2.6083,38.0,3115.0,1.0,0.0,0.0,0.0
19124,4.375,36.0,1890.0,0.0,0.0,0.0,0.0
19125,3.5833,16.0,1343.0,1.0,0.0,0.0,0.0
19126,6.5206,14.0,3894.0,0.0,0.0,0.0,0.0
19127,3.2632,43.0,2369.0,1.0,0.0,0.0,0.0
19128,5.1047,9.0,6169.0,1.0,0.0,0.0,0.0
19129,7.52,16.0,4596.0,0.0,0.0,1.0,0.0
19130,6.0,36.0,1450.0,0.0,0.0,1.0,0.0
19131,5.7309,36.0,1116.0,0.0,0.0,1.0,0.0
19132,4.5744,20.0,6201.0,0.0,0.0,1.0,0.0
19133,4.6985,12.0,3330.0,0.0,0.0,0.0,0.0
19134,3.7813,43.0,3070.0,0.0,0.0,0.0,1.0
19135,6.7921,25.0,3164.0,0.0,0.0,0.0,0.0
19136,3.5682,10.0,10463.0,0.0,0.0,0.0,0.0
19137,8.176,18.0,3674.0,0.0,0.0,0.0,0.0
19138,5.0151,33.0,2921.0,0.0,0.0,0.0,0.0
19139,3.25,35.0,2969.0,1.0,0.0,0.0,0.0
19140,2.9063,31.0,1581.0,1.0,0.0,0.0,0.0
19141,8.9172,34.0,3561.0,0.0,0.0,1.0,0.0
19142,6.2089,26.0,6459.0,1.0,0.0,0.0,0.0
19143,3.3632,33.0,2577.0,0.0,0.0,0.0,1.0
19144,3.1927,21.0,5108.0,0.0,0.0,0.0,1.0
19145,2.5952,48.0,1502.0,0.0,0.0,0.0,1.0
19146,3.3021,20.0,3870.0,0.0,0.0,1.0,0.0
19147,2.7391,44.0,1917.0,0.0,0.0,1.0,0.0
19148,5.4618,13.0,4760.0,1.0,0.0,0.0,0.0
19149,2.6719,35.0,842.0,0.0,0.0,0.0,0.0
19150,7.8476,52.0,2673.0,0.0,0.0,1.0,0.0
19151,2.6302,33.0,1190.0,1.0,0.0,0.0,0.0
19152,4.2614,50.0,1135.0,0.0,0.0,0.0,0.0
19153,5.062,32.0,1997.0,0.0,0.0,0.0,0.0
19154,2.5083,41.0,619.0,0.0,0.0,0.0,0.0
19155,3.4375,34.0,2253.0,0.0,0.0,0.0,0.0
19156,10.9052,23.0,4960.0,0.0,0.0,0.0,0.0
19157,4.0417,44.0,1219.0,0.0,0.0,0.0,0.0
19158,1.6769,27.0,2143.0,1.0,0.0,0.0,0.0
19159,6.1986,17.0,3362.0,1.0,0.0,0.0,0.0
19160,5.5435,34.0,432.0,1.0,0.0,0.0,0.0
19161,3.3639,25.0,2475.0,1.0,0.0,0.0,0.0
19162,2.5575,12.0,2721.0,1.0,0.0,0.0,0.0
19163,3.875,21.0,5031.0,0.0,0.0,1.0,0.0
19164,0.9142,52.0,788.0,0.0,0.0,0.0,1.0
19165,3.3304,20.0,3638.0,0.0,0.0,0.0,0.0
19166,2.8512,25.0,1884.0,0.0,0.0,0.0,0.0
19167,4.5333,34.0,2255.0,0.0,0.0,0.0,1.0
19168,3.0348,20.0,7003.0,1.0,0.0,0.0,0.0
19169,3.5,24.0,3532.0,1.0,0.0,0.0,0.0
19170,2.5625,45.0,1839.0,0.0,0.0,0.0,0.0
19171,6.6329,25.0,2796.0,0.0,0.0,0.0,0.0
19172,1.7188,40.0,524.0,1.0,0.0,0.0,0.0
19173,3.0253,29.0,7744.0,1.0,0.0,0.0,0.0
19174,2.7014,43.0,1718.0,0.0,0.0,0.0,1.0
19175,1.875,33.0,674.0,0.0,0.0,0.0,0.0
19176,2.4583,35.0,404.0,1.0,0.0,0.0,0.0
19177,2.535,37.0,2116.0,0.0,0.0,1.0,0.0
19178,5.6063,16.0,2952.0,0.0,0.0,0.0,0.0
19179,2.9861,34.0,2199.0,0.0,0.0,0.0,0.0
19180,3.5859,17.0,856.0,1.0,0.0,0.0,0.0
19181,6.235,44.0,1097.0,0.0,0.0,0.0,0.0
19182,1.75,27.0,471.0,0.0,0.0,0.0,1.0
19183,1.6948,30.0,4157.0,1.0,0.0,0.0,0.0
19184,4.6458,17.0,250.0,0.0,0.0,0.0,0.0
19185,6.0332,19.0,1907.0,0.0,0.0,0.0,0.0
19186,3.7887,52.0,3429.0,0.0,0.0,1.0,0.0
19187,7.3339,17.0,1957.0,0.0,0.0,0.0,0.0
19188,2.1653,16.0,2396.0,1.0,0.0,0.0,0.0
19189,1.5292,36.0,1825.0,1.0,0.0,0.0,0.0
19190,2.0192,18.0,1063.0,0.0,0.0,0.0,0.0
19191,2.15,47.0,463.0,0.0,0.0,1.0,0.0
19192,1.6445,18.0,2829.0,1.0,0.0,0.0,0.0
19193,2.5727,27.0,2475.0,1.0,0.0,0.0,0.0
19194,1.4665,16.0,4913.0,1.0,0.0,0.0,0.0
19195,3.7105,22.0,4982.0,0.0,0.0,0.0,0.0
19196,3.6,35.0,1756.0,0.0,0.0,0.0,0.0
19197,4.3269,40.0,1461.0,0.0,0.0,0.0,0.0
19198,4.0474,30.0,1680.0,0.0,0.0,0.0,0.0
19199,2.8235,34.0,1793.0,0.0,0.0,0.0,0.0
19200,2.5833,37.0,1053.0,0.0,0.0,0.0,0.0
19201,4.8554,11.0,6341.0,0.0,0.0,0.0,0.0
19202,3.6875,23.0,4483.0,1.0,0.0,0.0,0.0
19203,2.0523,44.0,1625.0,0.0,0.0,1.0,0.0
19204,3.8292,21.0,2876.0,0.0,0.0,0.0,0.0
19205,2.1726,23.0,1672.0,0.0,0.0,0.0,1.0
19206,1.6955,43.0,2255.0,0.0,0.0,0.0,0.0
19207,3.8571,34.0,1004.0,0.0,0.0,0.0,0.0
19208,6.1824,36.0,1449.0,1.0,0.0,0.0,0.0
19209,4.625,52.0,3149.0,0.0,0.0,1.0,0.0
19210,1.6336,23.0,6379.0,1.0,0.0,0.0,0.0
19211,3.6761,18.0,3197.0,0.0,0.0,0.0,0.0
19212,2.1071,18.0,1439.0,1.0,0.0,0.0,0.0
19213,2.9688,16.0,1027.0,1.0,0.0,0.0,0.0
19214,3.7784,32.0,2892.0,1.0,0.0,0.0,0.0
19215,7.7317,16.0,3892.0,0.0,0.0,0.0,1.0
19216,3.9444,45.0,1169.0,0.0,0.0,1.0,0.0
19217,7.7499,11.0,4897.0,1.0,0.0,0.0,0.0
19218,2.3462,36.0,1068.0,0.0,0.0,0.0,0.0
19219,1.847,18.0,3585.0,0.0,0.0,0.0,0.0
19220,4.8438,36.0,1951.0,0.0,0.0,0.0,0.0
19221,3.3365,20.0,3111.0,1.0,0.0,0.0,0.0
19222,2.6818,37.0,788.0,0.0,0.0,0.0,0.0
19223,5.0863,30.0,3298.0,0.0,0.0,0.0,0.0
19224,1.9038,16.0,1566.0,1.0,0.0,0.0,0.0
19225,3.83,35.0,1499.0,0.0,0.0,0.0,0.0
19226,1.6849,17.0,5293.0,1.0,0.0,0.0,0.0
19227,3.2368,44.0,1153.0,0.0,0.0,0.0,1.0
19228,2.5417,50.0,1533.0,1.0,0.0,0.0,0.0
19229,2.7694,32.0,1740.0,0.0,0.0,0.0,0.0
19230,2.0625,36.0,1138.0,0.0,0.0,0.0,0.0
19231,7.7197,8.0,63.0,1.0,0.0,0.0,0.0
19232,1.9338,43.0,1420.0,0.0,0.0,1.0,0.0
19233,4.65,21.0,1774.0,0.0,0.0,0.0,0.0
19234,1.8958,28.0,1932.0,1.0,0.0,0.0,0.0
19235,6.516,32.0,1736.0,0.0,0.0,1.0,0.0
19236,5.0434,26.0,3119.0,0.0,0.0,0.0,1.0
19237,1.8269,32.0,1347.0,1.0,0.0,0.0,0.0
19238,5.9053,16.0,1868.0,0.0,0.0,0.0,0.0
19239,1.8819,41.0,2396.0,1.0,0.0,0.0,0.0
19240,3.2465,5.0,2320.0,1.0,0.0,0.0,0.0
19241,1.6458,52.0,910.0,1.0,0.0,0.0,0.0
19242,3.9167,44.0,724.0,0.0,0.0,0.0,0.0
19243,1.8625,32.0,1574.0,0.0,0.0,0.0,0.0
19244,5.5164,40.0,2124.0,0.0,0.0,0.0,1.0
19245,4.3897,3.0,5813.0,0.0,0.0,0.0,1.0
19246,3.1979,32.0,2945.0,0.0,0.0,0.0,0.0
19247,8.4471,16.0,3388.0,0.0,0.0,0.0,0.0
19248,4.3859,45.0,1620.0,0.0,0.0,0.0,1.0
19249,3.3625,13.0,4545.0,1.0,0.0,0.0,0.0
19250,4.4083,17.0,1664.0,1.0,0.0,0.0,0.0
19251,1.6515,37.0,1199.0,1.0,0.0,0.0,0.0
19252,2.8385,42.0,2203.0,0.0,0.0,0.0,0.0
19253,6.1265,22.0,6719.0,0.0,0.0,0.0,0.0
19254,3.2158,11.0,4695.0,0.0,0.0,0.0,1.0
19255,3.8523,25.0,1947.0,1.0,0.0,0.0,0.0
19256,3.9444,18.0,3584.0,0.0,0.0,0.0,0.0
19257,1.8845,20.0,2399.0,1.0,0.0,0.0,0.0
19258,2.8875,17.0,2492.0,0.0,0.0,0.0,0.0
19259,1.5156,44.0,2337.0,1.0,0.0,0.0,0.0
19260,6.9742,38.0,2553.0,0.0,0.0,0.0,1.0
19261,4.7578,22.0,1564.0,0.0,0.0,0.0,1.0
19262,4.7609,25.0,2074.0,0.0,0.0,0.0,0.0
19263,2.6513,21.0,2500.0,1.0,0.0,0.0,0.0
19264,2.2679,50.0,1592.0,1.0,0.0,0.0,0.0
19265,3.1103,44.0,1613.0,0.0,0.0,1.0,0.0
19266,2.6563,30.0,1217.0,1.0,0.0,0.0,0.0
19267,2.9583,37.0,1586.0,1.0,0.0,0.0,0.0
19268,4.9432,10.0,1090.0,1.0,0.0,0.0,0.0
19269,5.4381,42.0,1342.0,0.0,0.0,0.0,0.0
19270,10.7751,19.0,1759.0,0.0,0.0,0.0,1.0
19271,2.5,15.0,4472.0,1.0,0.0,0.0,0.0
19272,1.6184,52.0,1261.0,0.0,0.0,0.0,0.0
19273,5.2657,35.0,1484.0,0.0,0.0,0.0,0.0
19274,2.4632,24.0,3247.0,0.0,0.0,0.0,0.0
19275,3.4676,21.0,5661.0,0.0,0.0,0.0,0.0
19276,3.0375,26.0,1912.0,1.0,0.0,0.0,0.0
